TranscriptId	GeneId	GeneName	ZT0.R1	ZT0.R2	ZT2.R1	ZT2.R2	ZT4.R1	ZT4.R2	ZT6.R1	ZT6.R2	ZT8.R1	ZT8.R2	ZT10.R1	ZT10.R2	ZT12.R1	ZT12.R2	ZT14.R1	ZT14.R2	ZT16.R1	ZT16.R2	ZT18.R1	ZT18.R2	ZT20.R1	ZT20.R2	ZT22.R1	ZT22.R2
ENSMUST00000025897	ENSMUSG00000024948	Map4k2	0.125854394017386	1	1	1	0.262780320907328	1	1	0.51100970407428	1	1	1	1	1	1	1	1	1	1	1	1	1	0.313578907428371	0.532915527559726	1
ENSMUST00000025906	ENSMUSG00000024955	Esrra	0.0165572179370303	1	1	1	1	1	1	1	1	0.0248245216624982	1	0.0429237236845381	0.0414939653251529	0.0254882659669968	1	1	1	0.0474434391179695	1	1	1	1	0.0130030388101699	0.0357907629051649
ENSMUST00000025912	ENSMUSG00000024960	Plcb3	1	1	0.0763555204659519	1	1	0.0976269809734777	1	0.0974717770469561	1	0.0656146451888061	0.0632714770283412	1	1	1	0.15648570659556	1	0.192510568830229	1	1	1	1	1	0.0376011800754355	0.0278272329545676
ENSMUST00000025992	ENSMUSG00000036225	Kctd1	0.497156266157579	1	1	1	0.304695974356787	0.664849411608271	0.58584024136618	0.733804925298659	0.66203243958954	0.590210764263919	0.523321837696965	1	0.673595721319978	0.802072555483369	0.823228207091288	1	1	0.488987990454954	1	1	1	1	1	1
ENSMUST00000026009	ENSMUSG00000025035	Arl3	0.0172475081231451	0.0309282017261029	0.0206110772173397	0.0315442586452561	0.016136147778714	1	1	0.0237255072691395	0.0537029816969498	0.0235135774450241	0.0300356042052249	0.0172972643857456	0.043518638597725	0.0413042050572043	1	0.0774147798749442	1	1	0.175365988818665	1	1	1	0.015238088272112	0.0141265404639212
ENSMUST00000026045	ENSMUSG00000025064	Col17a1	1	1	1	1	0.892251686355687	1	1	1	1	1	0.821193358188119	1	1	1	1	0.963001483022284	1	1	1	1	1	1	1	1
ENSMUST00000026072	ENSMUSG00000025086	Trub1	0.424897281082298	1	1	1	1	0.477249515591742	1	1	0.343150880010432	1	0.364904905781553	1	1	1	1	1	1	1	1	1	1	1	0.256424063859849	1
ENSMUST00000026084	ENSMUSG00000025094	Slc18a2	0.209879004753759	0.191545561985102	0.275877289781505	0.204396570225552	1	0.304277842183254	0.227863619066716	0.226724466290606	0.241954996370675	0.219842065460173	0.215182410129066	0.240808925342009	0.278653213289529	0.332386033138888	0.377261683794347	0.41422789990597	0.355026644749688	0.315284354959738	0.681993330105232	0.555527779166597	0.624574508616005	0.487039869083683	0.254705687578004	0.304533591577819
ENSMUST00000026094	ENSMUSG00000025104	Hdgfl3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.812512695510867
ENSMUST00000026133	ENSMUSG00000025140	Pycr1	1	1	0.638720515064223	1	1	1	1	1	1	1	1	1	1	1	1	0.849935404909227	1	1	1	1	1	1	1	1
ENSMUST00000026150	ENSMUSG00000025154	Arhgap19	0.173242369539834	0.13136375279969	0.244864276559334	0.143660409776953	0.126093228289268	0.18390500203215	0.186020977399512	0.186754266868112	0.213337429411978	0.180894305266376	0.164851106480627	0.177813498533928	0.233376041148864	0.425294771400468	0.474596070640669	0.29844955456404	0.548790192021688	0.292957878516227	0.711030211673694	0.678789853449271	0.534707889080196	0.285944675424199	0.158275681416377	0.180456945492585
ENSMUST00000026156	ENSMUSG00000025158	Rfng	0.4065817452928	0.244306630798612	0.302569114349945	1	0.0448072236413666	1	0.370323737010895	0.1547044062909	0.0896239647311774	1	0.379392895488639	0.0698071507652958	0.480658309620857	0.505653202807387	1	1	1	1	1	1	1	0.375852244965459	0.026840658551662	0.0774156855792234
ENSMUST00000026252	ENSMUSG00000025223	Ldb1	1	1	1	1	1	1	1	1	1	0.045379463070193	0.0324792798434239	1	1	1	1	1	1	1	1	1	1	1	0.0214460560917308	0.0592125208428073
ENSMUST00000026259	ENSMUSG00000025229	Pitx3	0.0290997046088985	0.0685749064464096	0.0895114953639619	0.0279195860083787	0.065479780171282	0.145437230864769	0.145568671292839	0.0972278398307458	0.416642362528853	0.441506951526952	0.533902829684997	0.525199050440117	0.624426308329223	1	1	1	1	1	0.516454231825975	0.498069978832026	0.277367889674148	0.235144318887675	0.0146281274022128	0.0456438220858588
ENSMUST00000026264	ENSMUSG00000025234	Arih1	1	1	0.851832291258497	1	0.774167576313569	0.904339018611297	0.668096392947575	0.837331591683623	0.835910724734598	0.692933464528736	0.8536866457798	0.735299524261208	1	0.927411501757445	0.935095052412078	0.886886496266208	1	1	1	1	1	1	0.793789391798568	0.857890447389868
ENSMUST00000026266	ENSMUSG00000025236	Adpgk	0.0672574109259664	1	1	1	0.701173764882413	1	0.922883827383809	1	1	1	1	1	1	0.12927446002058	1	1	1	0.463643402586203	1	1	1	1	0.74548422928113	0.713282024579698
ENSMUST00000026267	ENSMUSG00000025237	Parp6	0.0611569550441339	0.0552303408982331	0.0924180252116373	0.0802499303831854	0.0522341049007082	0.100703717578438	0.0993713766711781	0.110830586581963	0.107475917333823	0.0550137314273643	0.0733846928336912	0.0690732715449895	0.119134558910252	0.245341576810314	0.218122964640086	0.389374742039233	0.204402837111379	0.212126418860584	0.501841759256471	0.484280262673614	0.33143421527978	0.175710485347503	0.0424434525881168	0.0385075994747563
ENSMUST00000026270	ENSMUSG00000025240	Sacm1l	1	0.121878389742715	1	1	0.0694446373462149	0.146557295842023	0.208810116432521	0.0501059992413952	0.0771912869562935	0.168636054725772	0.0604810664021628	1	0.139864639002374	1	1	1	1	1	1	1	1	1	0.0286540833214896	1
ENSMUST00000026273	ENSMUSG00000025243	Slc6a20b	1	0.826289217751998	0.829758457313076	1	0.73308945890667	0.85493468299022	0.784917034269478	0.775867419775309	0.877385391533231	0.823784300318805	0.893231981277858	0.870496269923483	0.899329100491034	0.798409568140265	0.587986264640858	0.932992480080611	1	0.938967136150235	1	1	0.945653304585473	1	1	0.807128559436947
ENSMUST00000026274	ENSMUSG00000025245	Lztfl1	0.50626759279885	0.633364368187375	0.683929035523274	1	0.0708180690886918	1	1	0.474340548053069	0.0911950287765913	1	0.421001225113565	0.141008521144933	1	1	1	1	0.695202408181142	1	1	1	1	1	0.32565652355148	1
ENSMUST00000026297	ENSMUSG00000025266	Gnl3l	1	1	1	1	1	1	1	0.999950002499875	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.711951530339815
ENSMUST00000026303	ENSMUSG00000025269	Apex2	1	1	1	1	1	1	1	0.701527927826807	0.874890638670166	1	1	0.873103183334206	1	1	1	1	1	1	1	1	1	1	1	1
ENSMUST00000026381	ENSMUSG00000025330	Padi4	1	1	1	1	0.740044550681951	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ENSMUST00000026407	ENSMUSG00000025351	Cd63	1	0.249080271098967	0.140540434185617	0.40131631752147	0.0773069953553957	0.304606874367941	0.123373170530098	0.125743616310959	1	1	0.169811577074079	0.118455763287479	1	1	1	1	1	1	1	1	1	1	0.123486904958983	0.125494605614378
ENSMUST00000026415	ENSMUSG00000025358	Cdk2	0.0647813984101349	1	1	1	1	1	1	1	0.113466808121954	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.13135236453959
ENSMUST00000026416	ENSMUSG00000025358	Cdk2	1	1	1	1	0.496204039100878	1	0.48901907663418	0.357350886408874	0.511022760953773	0.0411872810381172	1	0.0663448939311008	1	1	1	1	1	1	1	1	0.693269737389423	1	0.0477230383922299	0.112926211754715
ENSMUST00000026433	ENSMUSG00000025369	Smarcc2	0.0153854012235702	0.409468550767958	1	1	0.857368222504201	0.0240369823395483	0.0157113239052821	0.018944801101375	0.228805202115075	0.0140063300207896	0.115952515126006	0.0166627037202985	0.0276642620890059	0.0352848066092677	1	0.0397704766253001	0.564732457998023	1	1	1	0.117514198653052	0.0396506460874527	0.0615699474623638	0.0579470294614287
ENSMUST00000026442	ENSMUSG00000025377	Tepsin	1	1	1	1	1	1	1	1	1	1	1	0.835128860383157	1	1	0.993798696136111	1	1	1	1	1	1	1	1	1
ENSMUST00000026448	ENSMUSG00000025384	Faap100	1	1	1	0.451171919059758	0.396721493577079	1	0.562641715382062	0.67733239409908	1	1	1	1	1	0.664557803237726	1	1	1	1	1	1	1	1	1	1
ENSMUST00000026449	ENSMUSG00000025383	Il23a	1	1	1	1	1	1	1	1	1	1	1	0.811168163271928	1	1	1	1	1	1	1	1	1	1	1	1
ENSMUST00000026455	ENSMUSG00000025389	Mip	1	1	1	1	1	1	1	1	1	1	1	0.855154013237784	1	1	1	1	1	1	1	1	1	1	1	1
ENSMUST00000026474	ENSMUSG00000025407	Gli1	1	0.87016298152644	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ENSMUST00000026475	ENSMUSG00000025408	Ddit3	0.144135267866888	0.0851116531662453	0.155659178678127	0.308164782859813	0.413875390032776	0.252390072153446	0.184036993797794	0.10602250221587	0.168569164212055	0.0467886384085125	0.0837198399276661	0.0541951665498761	0.0657974386373087	0.50693237406023	0.358180981497939	0.0681094055002432	0.0978131904999917	0.0862081599471716	0.313601525357819	0.28300792139172	0.361659728827535	0.109002874405798	0.109517619495541	0.114941700173956
ENSMUST00000026485	ENSMUSG00000025421	Hdhd2	1	1	1	1	0.0907961734860646	1	1	1	1	0.0696668947096353	1	0.177605382153501	0.142760066012255	1	1	1	1	0.281541043053256	1	1	1	1	1	0.772033845963807
ENSMUST00000026494	ENSMUSG00000025427	Rnf165	0.851397142711189	0.912708553904567	1	1	0.923028641578748	1	1	0.916867613485289	0.961797406994191	0.925129286817833	0.913567389298472	0.909297567629007	1	1	0.971298139964062	1	1	1	0.961150304684647	1	0.972365376013691	0.912350488563687	0.911560409108312	0.811727843888501
ENSMUST00000026500	ENSMUSG00000025432	Avil	1	1	1	1	0.873293802233886	1	1	1	1	1	1	0.84774499830451	1	1	1	1	1	1	1	1	1	1	1	1
ENSMUST00000026507	ENSMUSG00000025437	Usp33	1	0.500713516761385	1	1	1	0.0690406525170151	0.0210830666501094	0.0268234515290843	0.341174664369424	0.0345539277968036	1	1	1	0.608487179175135	0.0813526008833265	0.0585097450905936	1	1	1	1	1	1	1	1
ENSMUST00000026519	ENSMUSG00000062822	4833420G17Rik	1	1	1	1	0.0952839222673762	0.0470073477185219	1	1	1	0.0268742216553553	0.0239275149433313	0.674604513104193	1	1	1	1	1	1	1	1	1	0.0916553319572813	0.762189312581459	1
ENSMUST00000026547	ENSMUSG00000025474	Tubgcp2	1	1	1	1	1	1	1	1	1	1	1	0.0665287746929863	1	1	1	1	1	1	1	1	1	1	1	1
ENSMUST00000026559	ENSMUSG00000025486	Sirt3	1	0.0743028166711744	1	1	0.0114119972958131	1	1	1	1	0.00595733156583277	0.978224717782169	0.125770185171444	1	1	1	1	1	0.0259663035279118	1	1	1	1	1	1
ENSMUST00000026562	ENSMUSG00000025489	Ifitm5	1	1	1	1	1	1	1	0.645540284941482	1	1	1	1	1	1	1	0.406444585345234	1	1	1	1	1	1	1	1
ENSMUST00000026571	ENSMUSG00000025498	Irf7	1	0.177496308076792	0.0938928344744442	0.0235840435078435	0.069261718563318	1	1	1	1	1	0.209564524917222	0.0952173287921015	1	0.623394758496871	0.507554955512808	1	1	0.23328457685677	1	0.923668070642134	1	1	0.0455559488552473	0.0576848641261868
ENSMUST00000026573	ENSMUSG00000025500	Lmntd2	1	1	1	1	1	1	0.576618134640335	1	1	1	1	0.767907605356923	1	1	1	1	1	1	1	1	1	1	0.3487358326068	1
ENSMUST00000026580	ENSMUSG00000025507	Pidd1	0.925095053516749	1	1	1	1	1	1	0.937769608762519	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.940875390463287	1
ENSMUST00000026583	ENSMUSG00000025509	Pnpla2	0.767589309016104	1	0.920564490145357	0.0481158321296356	1	0.411520940243044	0.510089571728796	0.456802474042199	1	1	0.963883293010882	0.948262782582309	1	1	1	1	1	1	1	1	0.545396039333962	1	1	0.705263380609489
ENSMUST00000026625	ENSMUSG00000025545	Clybl	0.00671592709646227	0.00715324007081994	1	1	0.00729840332100706	0.0107603963183089	0.00961169705084299	1	0.00951269416716791	0.00664646495797573	0.00779484042363711	0.00972548741954712	0.011832364735956	1	1	0.0200099769745195	1	1	0.0545653460943489	1	0.0708164141117285	0.0254490031243741	0.00567746137537864	0.00662131375737507
ENSMUST00000026658	ENSMUSG00000025571	Tnrc6c	1	1	1	1	0.660549973908276	1	1	0.121339196443305	1	1	1	1	0.163142250253686	1	1	0.849574363244015	1	1	1	1	1	1	0.794628312606778	0.888154681019246
ENSMUST00000026670	ENSMUSG00000025582	Nptx1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.924821278287971	1	1	1	0.929014037402105	1	0.904314484405097
ENSMUST00000026693	ENSMUSG00000025602	Zfp202	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.338815365954477
ENSMUST00000026700	ENSMUSG00000025610	Map3k7cl	1	1	1	1	1	1	1	1	1	1	1	0.851259438339023	1	1	1	1	1	1	1	1	1	1	1	1
ENSMUST00000026750	ENSMUSG00000025658	Cnksr2	1	1	1	0.879816998064403	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ENSMUST00000026795	ENSMUSG00000025701	Alox5	1	1	1	1	1	1	1	1	1	1	1	0.803593670896248	1	1	1	1	1	1	1	1	1	1	1	1
ENSMUST00000026816	ENSMUSG00000025722	Wdr73	1	1	0.565943767827229	1	0.481830183770032	0.515761676844364	0.116724659368263	1	0.398002029810352	0.0462483778381473	1	0.179527089740206	1	1	1	1	1	1	1	1	1	1	0.111551616048262	0.100778717147398
ENSMUST00000026817	ENSMUSG00000025723	Nmb	0.359301230966017	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.356707164820113
ENSMUST00000026823	ENSMUSG00000025728	Pigq	1	0.0281539933342605	0.0380427608240214	0.0266673635737681	0.027663649853438	0.0538824747789606	0.0560375406692451	0.0344006596670498	1	0.374984063177315	0.475977419631213	1	1	0.0636741918949121	0.103536388899243	0.121202571918576	0.0747502593834	0.0677809860777855	1	1	0.172574465882028	0.0584475056650245	0.361535513633504	1
ENSMUST00000026831	ENSMUSG00000025735	Rhbdl1	0.350500865737138	1	1	1	0.229850183650297	0.269944877256064	1	1	1	0.168891816347039	1	1	1	0.579498501996372	1	1	1	0.478720857867777	1	1	1	0.562553090947958	0.297750199492634	0.323729362253156
ENSMUST00000026862	ENSMUSG00000025762	Larp1b	1	1	1	1	1	1	1	1	1	1	1	1	1	0.954945663591742	1	1	1	1	1	1	1	1	1	1
ENSMUST00000026865	ENSMUSG00000025764	Jade1	1	0.123442312321394	1	1	1	1	1	1	1	1	0.609399375975039	1	1	1	1	1	1	1	1	1	1	1	1	1
ENSMUST00000026895	ENSMUSG00000078671	Chd2	0.277143427266479	1	1	1	0.0512397719010314	1	1	1	1	1	0.0778978183158024	1	1	1	1	1	1	1	1	1	1	1	1	0.104414215368937
ENSMUST00000026926	ENSMUSG00000025816	Sec61a2	0.446633943286422	1	1	1	0.619709232428145	1	1	1	0.593081115704195	0.305987252571058	1	0.524848974707528	1	1	1	1	1	1	1	1	1	1	0.692928662994145	0.829379955545234
ENSMUST00000027035	ENSMUSG00000025902	Sox17	0.318792160263195	0.35784704901431	0.474340548053069	1	0.289939953435643	1	0.368961484110674	0.46060874051146	1	1	1	1	1	0.526601262789828	1	1	1	1	1	0.83156625504137	1	1	1	0.324568891370038
ENSMUST00000027049	ENSMUSG00000025916	Ppp1r42	1	1	0.499273556974602	1	0.320453249075492	0.602620192597414	1	1	1	1	1	0.539037064188534	1	1	1	1	1	1	1	1	1	1	1	0.359138641881312
ENSMUST00000027102	ENSMUSG00000025961	4933402D24Rik	0.450937950937951	0.644317442317481	0.627191249427688	1	0.390731840737702	1	1	0.788705733890685	0.783748197379146	0.794666200462496	1	0.728109391154927	1	0.735137360415794	1	0.772755724188027	0.719439987913408	1	1	1	1	1	0.652984465499566	0.524474607561875
ENSMUST00000027121	ENSMUSG00000025978	Rftn2	0.360395425861255	0.364486723336261	0.360486368207986	0.351201283991894	0.296836318517243	0.432120371450671	0.2953895597514	0.417868037273829	0.347482834347983	0.290640222281642	0.303150644649846	0.291896656907588	0.442250880079251	0.617961129845172	1	0.587544065804935	0.484186469893285	0.452851378706022	0.778919327325269	1	0.721178116571231	0.400068811835636	0.317499626937938	0.251523604232639
ENSMUST00000027122	ENSMUSG00000025979	Mob4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.180443530197225	1
ENSMUST00000027146	ENSMUSG00000025997	Ikzf2	0.716116927571934	0.791734293970943	0.84175792725528	0.747138459699351	0.556037454682947	0.765497496823185	0.802948426622558	0.628958507607253	0.884955752212389	0.762787887404038	0.659952747383287	0.695839889722616	0.832972378635924	0.890305463804631	0.951221368236816	0.851273931438398	0.928297397560169	0.822003386653953	0.968616815187912	1	0.929514886180902	0.88467390919707	0.774275471727331	0.743162901307967
ENSMUST00000027151	ENSMUSG00000061816	Myl1	1	1	1	1	0.430692898735486	1	1	1	1	1	1	0.461201429724432	1	1	1	1	1	1	1	1	1	1	1	1
ENSMUST00000027164	ENSMUSG00000026011	Ctla4	1	1	1	1	1	0.847421719418669	0.812572115775275	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ENSMUST00000027165	ENSMUSG00000026012	Cd28	0.780408621954455	0.703145874643153	0.63728770353376	1	0.685429147189055	1	0.881018457336681	1	0.806380079186524	1	0.800140824785162	0.805114084665797	0.81884657271767	1	0.924462194118572	0.837513923668981	0.949314599290186	0.912467037128284	0.893567209657674	0.971902304380364	0.949478261695198	0.845015675040772	1	0.841517087004452
ENSMUST00000027168	ENSMUSG00000026014	Raph1	0.257762518236698	1	1	1	0.340160351589739	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ENSMUST00000027172	ENSMUSG00000026018	Ica1l	1	1	0.652124294890606	0.71451027465775	0.791615211677908	0.705243485313304	1	1	1	0.698387423439279	0.787959971633441	1	1	1	1	1	1	1	1	1	1	1	1	0.815667338232775
ENSMUST00000027232	ENSMUSG00000117310	Ptp4a1	0.0298621919565589	0.0286016155336518	0.0331201499680391	1	0.0171609595035678	0.0284563996735482	0.0243192080887632	0.0284632276446252	0.0223499696822661	0.0174684816186155	0.0336273145260247	0.032426872538395	1	0.021875596109994	0.0338177043121969	0.29838543640362	0.0365292400128145	0.0187580343005664	0.149486439337655	1	0.158968864358227	0.0515030654624563	0.0456512817282114	1
ENSMUST00000027237	ENSMUSG00000026068	Il18rap	1	1	0.813371832933426	1	0.728040479050635	1	0.892793371902007	0.988032280744658	0.735629478144448	0.840300827696315	0.80534102165562	0.950372639947002	1	0.860385280528621	1	1	0.866370945383976	0.777459883070034	1	1	1	1	1	0.762154458222503
ENSMUST00000027315	ENSMUSG00000026135	Zfp142	1	1	1	1	1	1	1	1	1	0.806451612903226	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ENSMUST00000027322	ENSMUSG00000026142	Rhbdd1	1	0.0321077072303667	1	0.0288453938809689	0.0257623398387535	0.0349319473268153	0.0332082048175807	0.0297978750539342	0.0297736635867797	0.0235095641608919	0.0286400665366026	0.031537444091996	0.0454122707588572	0.0542123835179175	0.0831590458331081	0.0921281982304016	1	0.0674446178520508	1	1	1	0.071127144750141	0.0252194788192946	0.0288145575755201
ENSMUST00000027343	ENSMUSG00000026158	Ogfrl1	0.164552578314118	0.138587267404691	0.16079262411746	0.0862476743693352	0.256018155279803	0.202672069422837	0.127794616426931	0.205949652085212	0.149787378330748	0.114537042926157	0.121345613462503	0.163064114944838	0.253199359630893	0.123302225287437	0.35140640294812	0.296200387615837	0.410398192373378	0.285692294028834	0.932797538213607	0.688295079598276	0.511353150337734	0.251859765209468	0.120170257952795	0.238378666738243
ENSMUST00000027357	ENSMUSG00000026171	Rnf25	0.244025046730796	1	0.0388479259092357	1	0.035247669512211	1	1	1	1	0.0290080073703545	1	0.988347384338647	1	1	1	1	1	1	1	1	0.796552520690452	1	0.912367136535742	0.269005218701243
ENSMUST00000027366	ENSMUSG00000026175	Vil1	1	1	1	1	0.757397883830313	1	1	1	1	1	1	0.904314484405097	1	1	1	1	1	1	1	1	1	1	1	1
ENSMUST00000027404	ENSMUSG00000026204	Ptprn	1	1	1	1	1	1	1	1	1	1	0.637816117613292	1	1	1	1	1	1	1	1	1	1	1	0.821085474997947	1
ENSMUST00000027405	ENSMUSG00000026205	Slc23a3	1	1	1	1	1	1	1	0.801744596241421	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ENSMUST00000027414	ENSMUSG00000026213	Stk11ip	1	0.364353758248173	0.37080297383985	0.193134829355722	0.143582439293345	0.494591640412094	0.530280536218974	0.302649698106926	0.322507820814655	1	1	0.537750053775005	0.447725776916154	0.525105283609364	0.736849085938709	0.76079183213889	0.785095742425789	0.887445311182698	1	1	1	0.615596759498658	0.138624539593248	1
ENSMUST00000027431	ENSMUSG00000026228	Htr2b	1	0.437257868455343	0.538262381380428	0.395430406225656	0.399955205017038	0.442270439528363	0.668498352151562	0.510415018451503	0.597482209967198	0.647458724506313	1	0.491431885083568	1	0.588664673055641	0.816100021218601	0.689612368887448	1	0.689042162489923	1	1	1	0.853300566591576	0.5706655101179	1
ENSMUST00000027470	ENSMUSG00000026253	Chrng	1	0.533492669810717	0.899110779439135	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ENSMUST00000027472	ENSMUSG00000026255	Efhd1	1	1	1	1	1	1	1	1	1	0.632651124537374	1	1	1	1	1	1	1	1	1	1	1	1	0.503147185646217	1
ENSMUST00000027505	ENSMUSG00000026283	Ing5	1	0.0951462111827245	0.0742945362312165	1	0.0567339512417076	1	1	1	0.109803956016927	0.0641839048589141	0.064312734821873	0.0569049295033281	1	0.225094427112174	1	1	1	0.216959743119664	1	1	1	1	0.0513040725685846	0.0521156884899375
ENSMUST00000027528	ENSMUSG00000026303	Mlph	0.870208414915372	1	0.705860761906106	0.632043332890903	0.448589410598373	0.719755858812691	0.388822141088002	0.641720838600792	0.591075935525437	0.34163856689454	0.726248057286447	0.983478721669656	0.771075418886721	0.697734456220652	0.847127391017061	0.839729271282938	0.762863790670176	0.840272584426388	0.945036667422696	1	0.92954080684142	0.917338617203768	0.487127651801155	0.410460166893104
ENSMUST00000027585	ENSMUSG00000026347	Tmem163	1	1	1	1	0.816646522719106	1	1	1	0.885810206305197	1	1	0.910406860826103	1	1	1	1	1	1	1	1	1	1	1	1
ENSMUST00000027603	ENSMUSG00000026357	Rgs18	0.639136909517388	0.764812506214102	0.802626192903179	1	1	1	0.675990833564297	0.778107176482489	1	0.585915757032454	1	0.82897431008613	0.739469947941316	0.595330229678403	0.788276748200758	1	1	0.657030223390276	1	1	0.937268611811459	1	1	0.762497331259341
ENSMUST00000027677	ENSMUSG00000026421	Csrp1	0.0474325698586889	0.0379345833284334	1	1	0.0291502101584401	1	1	1	0.060992680268441	0.0349457292824244	1	0.691213032481628	0.0631224265775715	1	1	0.0957426132180337	0.124749409623419	1	1	1	1	1	0.0351539320376063	0.02669737933185
ENSMUST00000027727	ENSMUSG00000026457	Adipor1	0.0453007699318858	0.691539020089209	0.0098764915107111	1	0.0103603613403945	0.0169401082472917	0.145447563971475	0.0762821891767779	0.0548720028226158	0.00970687188288077	0.0315664536983257	0.0155474763958213	0.00900833297825488	0.037970420283191	0.0201545166170966	0.484277917411244	0.84545147108556	0.510902662824679	1	1	0.954125639264178	0.0303851807827101	0.110502243748059	0.0345968446985698
ENSMUST00000027744	ENSMUSG00000026471	Mr1	1	1	1	1	1	1	1	0.118066124113471	1	1	1	1	1	1	1	1	1	0.766571356294701	1	0.731850117096019	1	1	0.231697088494386	1
ENSMUST00000027775	ENSMUSG00000026495	Efcab2	0.214872161807333	0.181374638384315	0.18243614278912	0.200877836143949	0.171300340887678	0.282572084138664	0.149764719625468	0.300240793116079	0.201703588508543	0.154020315279585	0.229421994227743	0.227039259767484	0.344177209961865	0.643144633507853	0.470962789230023	0.410185732099495	0.45009361947285	0.341428605571432	0.614730164194427	0.646262020473581	0.705377800349867	0.388090285323978	0.20867678053463	0.168584029023426
ENSMUST00000027817	ENSMUSG00000026532	Spta1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.943814710296075	1	1	1	1	1	1	1
ENSMUST00000027859	ENSMUSG00000026572	Tbx19	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.90695544127917
ENSMUST00000027871	ENSMUSG00000026581	Sell	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.494295826166044	1	1	1	1	1	1
ENSMUST00000027877	ENSMUSG00000026585	Kifap3	1	1	1	1	0.134699908808162	0.321758603825066	1	1	0.24851821017185	1	1	1	1	1	1	1	1	1	1	1	1	1	0.19542891761694	1
ENSMUST00000027881	ENSMUSG00000026589	Sec16b	1	1	1	1	1	1	1	1	1	0.962324977144782	1	0.984736582964057	1	1	1	1	1	1	1	1	1	1	1	1
ENSMUST00000027943	ENSMUSG00000026630	Batf3	1	1	1	1	0.228573518386454	0.273580595475524	1	1	1	0.54035068759625	1	0.364272184176016	1	1	1	1	1	1	1	1	1	1	1	0.299666770551147
ENSMUST00000027981	ENSMUSG00000026670	Uap1	1	1	0.0386315320608879	0.0181170087006934	0.0803470349131971	1	1	1	1	0.0450889153410526	0.0921658136720611	1	0.999930004899657	1	1	0.0647983992203457	1	0.0591888639703772	1	1	1	1	0.0834788648210046	1
ENSMUST00000027986	ENSMUSG00000026672	Optn	1	0.0113032002072555	1	1	1	1	1	0.0184526119395411	1	0.0155021983667504	1	0.0345118437745465	1	1	1	0.0818395568224319	1	1	1	1	1	1	0.0084734689754949	0.00832462577477292
ENSMUST00000027992	ENSMUSG00000026679	Enkur	1	1	1	1	1	0.802104722792608	0.817581267577997	0.908380720527588	1	1	1	0.901932842080579	1	1	1	1	1	1	0.81929606082454	1	1	0.903285248448608	1	1
ENSMUST00000028016	ENSMUSG00000040225	Prrc2c	0.72463768115942	0.500944279967739	1	0.379473518440516	0.831517852688297	1	0.815873637491025	1	1	0.522944175709243	1	0.569794076420782	0.756092213006298	1	0.66010957818998	0.656616063455376	1	1	1	1	0.8353451228375	1	0.602543940516862	0.483369666619941
ENSMUST00000028021	ENSMUSG00000026698	Pigc	1	1	1	1	0.178800037190408	1	0.137141854048153	1	0.152329421513789	1	1	0.0566626171782923	0.0742988418296536	1	1	0.281686966907415	1	1	1	1	1	1	0.0504586438432129	0.120541472293543
ENSMUST00000028050	ENSMUSG00000026718	Stam	0.604993617317337	0.422843708508461	0.260191032255882	0.239053729716291	0.434646545429257	0.518637228817559	0.517242271107364	0.33337444951544	0.647345559533134	0.0980324879665121	0.21894198475288	0.138449887371017	1	0.828411190178357	1	0.811549979305476	1	1	1	0.903423976872346	1	1	0.510329060178003	0.631851641234638
ENSMUST00000028052	ENSMUSG00000026721	Rabgap1l	0.0957404717680869	0.166239955858422	0.0618040859917331	0.0863447066286284	0.200901033877047	0.245472005004325	0.258639404211696	0.200561460665709	0.0493631901652729	0.0311438675389026	0.209276996877872	0.290366292743151	0.138698540699919	0.246710128788046	0.141860270470792	0.243462781950158	0.319829593366313	0.457817551324915	0.854639867294051	0.510433139436312	0.629195020105166	0.498885190028398	0.210974287484511	0.185329711702241
